Company Name,Identifier,URL
SARTE-RE,STR01,https://www.moneycontrol.com/india/stockpricequote/telecommunicationequipment/sarteleventurere/STR01
Sarthak Metals,SM14,https://www.moneycontrol.com/india/stockpricequote/miningminerals/sarthakmetals/SM14
Sarvamangal Mer,SMC06,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sarvamangalmercantileco/SMC06
Sarvottam Fin,SF26,https://www.moneycontrol.com/india/stockpricequote/sarvottamfin/sarvottamfinvest/SF26
Sasken Tech,SCT01,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/saskentechnologies/SCT01
Sat Kartar Shop,SKS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/satkartarshopping/SKS
Satellite Info,BC10,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/satelliteinfoconcepts/BC10
Sathlokhar Syne,SSEGL,https://www.moneycontrol.com/india/stockpricequote/constructioninfrastructure/sathlokharsynergysecglobal/SSEGL
Satia Ind,SI96,https://www.moneycontrol.com/india/stockpricequote/paper/satiaindustries/SI96
Satin Credit,SCN,https://www.moneycontrol.com/india/stockpricequote/satincredit/satincreditcarenetwork/SCN
Satkar Elec,SE05,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/satkarelectronics/SE05
Satra Prop,SP39,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/satrapropertiesindia/SP39
Sattva Sukun,MD02,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/sattvasukunlifecare/MD02
Satyam Silk,SS40,https://www.moneycontrol.com/india/stockpricequote/financegeneral/satyamsilk/SS40
Saurabh Alloy,SAC01,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/saurabhalloycastings/SAC01
Savani Financia,SF03,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/savanifinancial/SF03
Savita Oil Tech,SOT01,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/savitaoiltechnologies/SOT01
Sawaca Comm,SC34,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sawacacommunication/SC34
Sawant Foods,SFP,https://www.moneycontrol.com/india/stockpricequote/aquaculture/sawantfoodsproducts/SFP
Sayaji Industri,SI100,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sayajiindustries/SI100
SBC Exports,SE18,https://www.moneycontrol.com/india/stockpricequote/diversified/sbcexports/SE18
SBEC Systems,SBE,https://www.moneycontrol.com/india/stockpricequote/engineering/sbecsystemsindia/SBE
SBI BankingETF,SBI26,https://www.moneycontrol.com/india/stockpricequote/sbibankingetf/sbietfbanking/SBI26
SBI BSE 100,SBI28,https://www.moneycontrol.com/india/stockpricequote/sbibse100/sbietfbse100/SBI28
SBI ETF PVT BAN,SEP,https://www.moneycontrol.com/india/stockpricequote/sbietfpvtban/sbietfprivatebank/SEP
SBI IT ETF,SEI09,https://www.moneycontrol.com/india/stockpricequote/sbiitetf/sbiitetf/SEI09
SBI Mag Express,SBI06,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumexpress/SBI06
SBI Mag Rising,SBI05,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumrisingincomescheme/SBI05
Sbi Mag(Tp94,SBI11,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sbimagnumtaxprof94/SBI11
SBI Nifty50 ET,SBI27,https://www.moneycontrol.com/india/stockpricequote/sbinifty50et/sbietfnifty50/SBI27
SBIBIIINR,SBI18,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/sbibiiinr/SBI18
SBIBIVR,SBI19,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/sbibivr/SBI19
SBINEQWETF,SBINE24524,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sbineqwetf/SBINE24524
SBL Industries,SBL03,https://www.moneycontrol.com/india/stockpricequote/bearings/sblindustries/SBL03
SC Agrotech,SI17,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/scagrotech/SI17
Scan Steels,CFS05,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/scansteels/CFS05
Scanpoint Geo R,SGR01,https://www.moneycontrol.com/india/stockpricequote/computerperipherals/scanpointgeomaticsre/SGR01
Schablona India,SI08,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/schablonaindia/SI08
Schneider Infra,SEI04,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/schneiderelectricinfrastructure/SEI04
SCI Land and As,SCoILAAL,https://www.moneycontrol.com/india/stockpricequote/scilandas/shippingcorporationindialandandassets/SCoILAAL
Scintilla Comme,SCC06,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/scintillacommercialcredit/SCC06
Scooters India,SI09,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/scootersindia/SI09
Scotts Garments,SG03,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/scottsgarments/SG03
SCVUSCVHCV,INDIF21061,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/scvuscvhcv/INDIF21061
SDC Tech,OT04,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sdctechmedia/OT04
Sea TV Network,STN02,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/seatvnetwork/STN02
SEACOAST SS,MAHAA54275,https://www.moneycontrol.com/india/stockpricequote/seacoastss/seacoastshippingservices/MAHAA54275
Seamec,S14,https://www.moneycontrol.com/india/stockpricequote/shipping/seamec/S14
Seasons Textile,ST04,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/seasonstextiles/ST04
Secunbad Health,SH04,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/secunderabadhealthcare/SH04
Secure Earth,GI30,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/secureearthtechnologies/GI30
Sejal Glass,SAG,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/sejalglass/SAG
Selan Explore,SET,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/selanexplorationtechnology/SET
SEMAC CONSULT,RCP,https://www.moneycontrol.com/india/stockpricequote/compressors/semacconsultants/RCP
Senores Pharma,SPL10,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/senorespharmaceuticals/SPL10
SEPC,SE21,https://www.moneycontrol.com/india/stockpricequote/sepc/sepc/SE21
SEPC-RE2,SR17,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sepcre2/SR17
SER Industries,SER,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/serindustries/SER
Servalakshmi,SP11,https://www.moneycontrol.com/india/stockpricequote/paper/servalakshmipaper/SP11
Seshasayee Pape,SPB,https://www.moneycontrol.com/india/stockpricequote/paper/seshasayeepaperboards/SPB
Seven Hill Ind.,KF07,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sevenhillindustries/KF07
SFL Industries,SFL,https://www.moneycontrol.com/india/stockpricequote/fertilisers/sflindustries/SFL
SG Global Expor,SGG,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sgglobalexports/SGG
SGB 2.50% May28,SGB22,https://www.moneycontrol.com/india/stockpricequote/sgb250may28/sovereigngoldbondsschememay2028250srii/SGB22
SGB Sr. 6 21-22,SGB41,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/sovereigngoldbonds202122seriesvi/SGB41
SGB212205TR-54,SS201,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/sovereigngoldbondsscheme2122srvtr54/SS201
SGB212209,SGB47,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/sovereigngoldbondssc202122srixtr58/SGB47
SGBAUG24,SGB02,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sovereigngoldbonds275aug2024triv/SGB02
SGBAUG29V,SGB40,https://www.moneycontrol.com/india/stockpricequote/sgbaug29v/sovereigngoldbonds250aug2029srv202122/SGB40
SGBDE30III,SGB52,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/sovereigngoldbonds250sriiify202223/SGB52
SGBDEC2512,SGBDE795,https://www.moneycontrol.com/india/stockpricequote/sgbdec2512/250goldbonds2025srxii/SGBDE795
SGBDEC26,SGBDE7654,https://www.moneycontrol.com/india/stockpricequote/sgbdec26/250goldbonds2026sriv/SGBDE7654
SGBFEB27,SGBFE8766,https://www.moneycontrol.com/india/stockpricequote/sgbfeb27/250goldbonds2027srvi/SGBFE8766
SGBFEB32IV,SGB58,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/sovereigngoldbonds250srivfy202324/SGB58
SGBJAN27,SGBJA8308,https://www.moneycontrol.com/india/stockpricequote/sgbjan27/250goldbonds2027srv/SGBJA8308
SGBJAN30IX,SGB48,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/sovereigngoldbonds250srixfy202122/SGB48
SGBJUL27,SGB12,https://www.moneycontrol.com/india/stockpricequote/sgbjul27/250goldbonds2027srii/SGB12
SGBJUN27,SGB15,https://www.moneycontrol.com/india/stockpricequote/sgbjun27/250goldbonds2027sri/SGB15
SGBJUN30,SGB50,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/sovereigngoldbonds250srify202223/SGB50
SGBMAR25,SGB07,https://www.moneycontrol.com/india/stockpricequote/financegeneral/sovereigngoldbonds250mar2025trvii/SGB07
SGBMAY25,SGB09,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sovereigngoldbonds250may2025sri201718/SGB09
SGBMAY29I,GB201,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/goldbonds25may2029seriesify20212022/GB201
SGBNOV23,SGB03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sovereigngoldbonds275nov2023tri/SGB03
SGBNOV258,SGBNO497,https://www.moneycontrol.com/india/stockpricequote/sgbnov258/250goldbonds2025srviii/SGBNO497
SGBNOV26,SGBNO6355,https://www.moneycontrol.com/india/stockpricequote/sgbnov26/250goldbonds2026sriii/SGBNO6355
SGBOCT25,SGBOC250,https://www.moneycontrol.com/india/stockpricequote/sgboct25/250goldbonds2025sriii/SGBOC250
SGBOCT26,SGBOC5960,https://www.moneycontrol.com/india/stockpricequote/sgboct26/250goldbonds2026srii/SGBOC5960
SGBSEP24,SGB05,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sovereigngoldbonds275sep2024trv/SGB05
SGBSEP29VI,SGB42,https://www.moneycontrol.com/india/stockpricequote/sgbsep29vi/sovereigngoldbonds25sept2029srvi202122/SGB42
SGN Cable,SGN,https://www.moneycontrol.com/india/stockpricequote/sgncable/sgncableindustries/SGN
SHADEC-RE,SDR,https://www.moneycontrol.com/india/stockpricequote/misccommercialservices/shangardecorre/SDR
Shah Foods,SF06,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/shahfoods/SF06
Shailja Comm.,SCT03,https://www.moneycontrol.com/india/stockpricequote/trading/shailjacommercialtradefrenzy/SCT03
Shakti Met-Dor,SMD01,https://www.moneycontrol.com/india/stockpricequote/steelrolling/shaktimetdor/SMD01
Shalby,SL18,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/shalby/SL18
Shalimar Agenci,SA16,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/shalimaragencies/SA16
Shalimar Wires,SWI02,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/shalimarwiresindustries/SWI02
Shamken Multifa,SM01,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/shamkenmutifab/SM01
Shangar Decor,SD07,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/shangardecor/SD07
Shankara Buildi,SBP02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/shankarabuildingproducts/SBP02
Shantanu Sheo,SSA02,https://www.moneycontrol.com/india/stockpricequote/aquaculture/shantanusheoreyaqua/SSA02
Shanti Educatio,SEI07,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/shantieducationalinitiativeslimited/SEI07
Shanti Pharma,SPL01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shantipharmacetuciallaboratories/SPL01
Shantivij Jewel,SJ,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/shantivijayjewels/SJ
Sharanam Infra,SIT04,https://www.moneycontrol.com/india/stockpricequote/sharanaminfra/sharanaminfraprojecttrading/SIT04
Sharda Crop,SC04,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/shardacropchem/SC04
Sharda Solvent,SS08,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/shardasolvent/SS08
Shardul Sec,SS55,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/shardulsecurities/SS55
SHARE-RE,SIS11,https://www.moneycontrol.com/india/stockpricequote/sharere/shareindiasecuritiesre/SIS11
Sharon Bio Medi,SBM01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sharonbiomedicine/SBM01
Sharp Industrie,SI15,https://www.moneycontrol.com/india/stockpricequote/packaging/sharpindustries/SI15
Sharpscan Print,SP28,https://www.moneycontrol.com/india/stockpricequote/printingstationery/sharpscanprints/SP28
Shashwat Furnis,SFS05,https://www.moneycontrol.com/india/stockpricequote/householdpersonalproducts/shashwatfurnishingsolutions/SFS05
Shatrunjay Extr,SE07,https://www.moneycontrol.com/india/stockpricequote/packaging/shatrunjayextrusions/SE07
Shayona Petro,SP26,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/shayonapetrochem/SP26
Sheetal Filamen,SFL07,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/sheetalfilaments/SFL07
Shekhawati Ind,SP09,https://www.moneycontrol.com/india/stockpricequote/shekhawatiind/shekhawatiindustries/SP09
Shelter Infra,CCA,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/shelterinfraprojects/CCA
Shentracon Chem,SC09,https://www.moneycontrol.com/india/stockpricequote/chemicals/shentraconchemicals/SC09
Shervani Indust,GIS,https://www.moneycontrol.com/india/stockpricequote/shervaniindust/shervaniindustrialsyndicate/GIS
Shez Leathers,SL04,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/shezleathers/SL04
Shikhar Leasing,SLT,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/shikharleasingtrading/SLT
Shilpa,SM19,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shilpamedicare/SM19
Shin-Ho-Petro,SHP01,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/shinhopetrochemicals/SHP01
Shine Computech,SC44,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/shinecomputech/SC44
Shirpur Gold,AGR,https://www.moneycontrol.com/india/stockpricequote/miningminerals/shirpurgoldrefinery/AGR
Shiv Texchem,STL09,https://www.moneycontrol.com/india/stockpricequote/chemicals/shivtexchem/STL09
Shiva Global,SF25,https://www.moneycontrol.com/india/stockpricequote/fertilisers/shivaglobalagroindustries/SF25
Shiva Paper,SPM,https://www.moneycontrol.com/india/stockpricequote/paper/shivapapermills/SPM
Shiva Texyarn,ST17,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/shivatexyarn/ST17
Shivalic Power,SPCL,https://www.moneycontrol.com/india/stockpricequote/electricequipment/shivalicpowercontrol/SPCL
Shivalik Rasa,SR9,https://www.moneycontrol.com/india/stockpricequote/shivalikrasa/shivalikrasayan/SR9
Shivam Chemical,SCL15,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/shivamchemicals/SCL15
Shivani Vanas,SV02,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/shivanivanaspati/SV02
Shivkamal Impex,SHIVK53968,https://www.moneycontrol.com/india/stockpricequote/shivkamalimpex/shivkamalimpexlimited/SHIVK53968
Shoora Designs,SD08,https://www.moneycontrol.com/india/stockpricequote/diamondjewellery/shooradesigns/SD08
Shoppers St-RI,SSR,https://www.moneycontrol.com/india/stockpricequote/retailing/shoppersstopri/SSR
Shraddha Prime,TS08,https://www.moneycontrol.com/india/stockpricequote/steelpigiron/shraddhaprimeprojects/TS08
Shradha Terry,STP01,https://www.moneycontrol.com/india/stockpricequote/textilesterrytowels/shradhaterryproducts/STP01
Shree Ambeshwar,SAP,https://www.moneycontrol.com/india/stockpricequote/paper/shreeambeshwarpapermill/SAP
Shree Bhavya,AF09,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/shreebhavyafabrics/AF09
Shree Digvijay,SDC,https://www.moneycontrol.com/india/stockpricequote/cementmajor/shreedigvijaycementcompany/SDC
Shree Ganesh Re,SGR,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/shreeganeshremedies/SGR
Shree I-Jee Cem,SIJ,https://www.moneycontrol.com/india/stockpricequote/cementmini/shreeijeecementindustries/SIJ
Shree Karni Fab,SKFL,https://www.moneycontrol.com/india/stockpricequote/textilesapparel/shreekarnifabcom/SKFL
Shree Krishna,SKI01,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/shreekrishnainfrastructure/SKI01
Shree Metalloys,MF17,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/shreemetalloys/MF17
Shree Nath Comm,SNC01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/shreenathcommercialfinance/SNC01
Shree OSFM,SOEL,https://www.moneycontrol.com/india/stockpricequote/logistics/shreeosfmemobility/SOEL
Shree Precoated,SPS03,https://www.moneycontrol.com/india/stockpricequote/steelgpgcsheets/shreeprecoatedsteels/SPS03
Shree Raj Trave,SRT01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/shreerajtravelstours/SRT01
Shree Ram Prot,SRP07,https://www.moneycontrol.com/india/stockpricequote/diversified/shreeramproteins/SRP07
Shree Rang Mark,SRM,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/shreerangmarktravels/SRM
Shree Rubber,SRI02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/shreerubberindustries/SRI02
Shree Shakti,SSA,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/shreeshaktiagrooils/SSA
Shree Steel Wir,SSW,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/shreesteelwireropes/SSW
Shree Tirupati,STBATCL,https://www.moneycontrol.com/india/stockpricequote/shreetirupati/shreetirupatibalajeeagrotradingcompany/STBATCL
Shree Vaishnavi,SVD,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/shreevaishnavidyeingprintings/SVD
Shree Vindhya,SVP,https://www.moneycontrol.com/india/stockpricequote/paper/shreevindhyapapermills/SVP
Shreejal Info,SIH01,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/shreejalinfohubs/SIH01
Shreeji Phospha,SP35,https://www.moneycontrol.com/india/stockpricequote/fertilisers/shreejiphosphate/SP35
Shreenath Inves,SIC03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/shreenathinvestmentcompany/SIC03
Shreeshay Engin,SE23,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/shreeshayengineers/SE23
Shrem Infra,SHREM5718,https://www.moneycontrol.com/india/stockpricequote/shreminfra/shreminfrainvestprivate/SHREM5718
SHRERA-RE,SRM01,https://www.moneycontrol.com/india/stockpricequote/shrerare/shreeramamultitechre/SRM01
Shri Ahimsa,SANL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/shriahimsanaturals/SANL
Shri Aster,AS24,https://www.moneycontrol.com/india/stockpricequote/chemicals/shriastersilicates/AS24
Shri Bhagavati,SBB,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/shribhagavatibrightbars/SBB
Shri Gang Inds,SGI01,https://www.moneycontrol.com/india/stockpricequote/shriganginds/shrigangindustriesandalliedproducts/SGI01
Shri Ishar Allo,SIA01,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/shriisharalloysteels/SIA01
Shri Krishna,SKD,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/shrikrishnadevcon/SKD
Shri Mahalaxmi,SMA01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/shrimahalaxmiagriculturaldevelopment/SMA01
Shri Niwas Lea,SNL01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/shriniwasleasingandfinance/SNL01
Shri Rama Multi,SRI01,https://www.moneycontrol.com/india/stockpricequote/packaging/shreeramamultitech/SRI01
Shri Techtex,ST32,https://www.moneycontrol.com/india/stockpricequote/textiles/shritechtex/ST32
Shricon Ind,SI22,https://www.moneycontrol.com/india/stockpricequote/financegeneral/shriconindustries/SI22
Shriram Agro,SAT,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/shriramagrotechindustries/SAT
Shriram Finance,STF,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/shriramfinance/STF
Shriram Oversea,SOF01,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/shriramoverseasfinance/SOF01
Shriram Tr-RE,STF01,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/shriramtransportfinancecompanyre/STF01
Shruti Synth,SS41,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/shrutisynthetics/SS41
Shubham Polyspi,SP15,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/shubhampolyspin/SP15
Shukla Data Tec,SDT,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/shukladatatechnics/SDT
Shukra Pharma,RP13,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shukrapharmaceuticals/RP13
SHVJSVC,MS21,https://www.moneycontrol.com/india/stockpricequote/sugar/shvjsvc/MS21
Shyam Telecom,ST05,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/shyamtelecom/ST05
Shyamkamal Inve,SIL14,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/shyamkamalinvestments/SIL14
SI Property,SIP01,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/sipropertydevelopment/SIP01
Sibar Auto,SAP01,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/sibarautoparts/SAP01
Sica Breweries,SB04,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/sicabreweries/SB04
SICBSHCBB,POO,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/sicbshcbb/POO
Siddharth Educa,SES02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/siddhartheducationservices/SES02
Siddhartha Supe,SSS06,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/siddharthasuperspinningmills/SSS06
Siddhi Vinay Me,SVM,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/siddhivinayakmetals/SVM
Sidh Automobile,SA17,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/sidhautomobiles/SA17
Siemens,S,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/siemens/S
Sierra Optima,SO,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sierraoptima/SO
Sigma Solve,SSL14,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/sigmasolve/SSL14
Signoria,SCL13,https://www.moneycontrol.com/india/stockpricequote/textilesapparel/signoriacreation/SCL13
Sika Interplant,SIS02,https://www.moneycontrol.com/india/stockpricequote/sikainterplant/sikainterplantsystems/SIS02
Sikozy Realtors,GC06,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sikozyrealtors/GC06
Silgo Retail,SR08,https://www.moneycontrol.com/india/stockpricequote/silgoretail/silgoretail/SR08
Silicon Valley,SVI01,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/siliconvalleyinfotech/SVI01
Silktex,S04,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/silktex/S04
Silver Oak,SOI,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/silveroakindia/SOI
Silver Touch Te,STT01,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/silvertouchtechnologies/STT01
SILVERETF,SILVE15085,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/silveretf/SILVE15085
Silverton Spinn,PC12,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/silvertonspinners/PC12
Simco Trading,STF03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/simcotradingfinancecompany/STF03
Simplex Infra,SI82,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/simplexinfrastructures/SI82
Simplex Project,SP07,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/simplexprojects/SP07
Simran Farms,SF11,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/simranfarms/SF11
Sindhu Trade,BCF03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/sindhutradelinks/BCF03
Singhal Cement,SC17,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/singhalcement/SC17
Sintercom India,SI73,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/sintercomindia/SI73
SIP Industries,SIP02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sipindustries/SIP02
Sipani Auto,SA06,https://www.moneycontrol.com/india/stockpricequote/autocarsjeeps/sipaniautomobiles/SA06
SIPTL-RE2,SIT06,https://www.moneycontrol.com/india/stockpricequote/constructionrealestate/sharanaminfraprojecttradingre2/SIT06
Sirca Paints,SPI06,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/sircapaintsindia/SPI06
Siris,S05,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/siris/S05
SIS,SIS08,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sis/SIS08
Sita Shree Food,SSF05,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/sitashreefoodproducts/SSF05
SIV Industries,SIV,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/sivindustries/SIV
SIZEMASTERS,MZ,https://www.moneycontrol.com/india/stockpricequote/sizemasters/sizemasterstechnology/MZ
SJBCKJBC,NETFN9847,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sjbckjbc/NETFN9847
SJHCVJSV,MON04,https://www.moneycontrol.com/india/stockpricequote/sjhcvjsv/sjhcvjsv/MON04
SJS Enterprises,E11,https://www.moneycontrol.com/india/stockpricequote/sjsenterprises/sjsenterprises/E11
SJVSJVV,BSL05,https://www.moneycontrol.com/india/stockpricequote/sjvsjvv/sjvsjvv/BSL05
SKBSKB,ME20,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/skbskb/ME20
SKF India,SKF01,https://www.moneycontrol.com/india/stockpricequote/bearings/skfindia/SKF01
Skip Plastics,SP30,https://www.moneycontrol.com/india/stockpricequote/plastics/skipplastics/SP30
Skipper RE,SR15,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/skipperre/SR15
SKN Industries,SKN01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sknindustries/SKN01
SKP Securities,SKP,https://www.moneycontrol.com/india/stockpricequote/financegeneral/skpsecurities/SKP
SKS Textiles,ST27,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/skstextiles/ST27
Sky Industries,SI28,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/skyindustries/SI28
Skylid Tele,ST15,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/skylidtele/ST15
Skyline NEPC,SNE,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/skylinenepc/SNE
Slone Infosyste,SIL26,https://www.moneycontrol.com/india/stockpricequote/software/sloneinfosystems/SIL26
SM Energy,SME,https://www.moneycontrol.com/india/stockpricequote/textilesmachinery/smenergyteknikelectronics/SME
Smart Finsec,SF27,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/smartfinsec/SF27
SMC Global Secu,SGS03,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/smcglobalsecurities/SGS03
SMIFS LIMITED,SMI02,https://www.moneycontrol.com/india/stockpricequote/financegeneral/smifslimited/SMI02
